task,noise,method,k,seed,n_edges,frac_edges,frac_syn,wall_s,sugar100__readout_full,sugar100__readout,sugar100__readout_ratio,sugar100__readout_trial_sd,sugar100__n_active_full,sugar100__n_active,sugar100__jaccard_active,sugar100__pearson_union,sugar100__pearson_fullactive,sugar100__mean_abs_rate_diff,sugar100_bitter100__readout_full,sugar100_bitter100__readout,sugar100_bitter100__readout_ratio,sugar100_bitter100__readout_trial_sd,sugar100_bitter100__n_active_full,sugar100_bitter100__n_active,sugar100_bitter100__jaccard_active,sugar100_bitter100__pearson_union,sugar100_bitter100__pearson_fullactive,sugar100_bitter100__mean_abs_rate_diff,suppression_full,suppression,jonCE100__readout_full,jonCE100__readout,jonCE100__readout_ratio,jonCE100__readout_trial_sd,jonCE100__n_active_full,jonCE100__n_active,jonCE100__jaccard_active,jonCE100__pearson_union,jonCE100__pearson_fullactive,jonCE100__mean_abs_rate_diff,jonF100__readout_full,jonF100__readout,jonF100__readout_ratio,jonF100__readout_trial_sd,jonF100__n_active_full,jonF100__n_active,jonF100__jaccard_active,jonF100__pearson_union,jonF100__pearson_fullactive,jonF100__mean_abs_rate_diff,specificity_full,specificity
bitter,3.5,dp,10,2,895137,0.060946834034421,0.4067287727599152,669,29.666666666666668,2.0,0.0674157303370786,0.816496580927726,99528.0,115849.0,0.7245473980895035,0.1000451558025102,0.1209187467557849,4.845492130345079,3.6666666666666665,1.3333333333333333,0.3636363636363636,0.9428090415820634,99428.0,115959.0,0.7250832959569424,0.1008808186979934,0.1251019778264001,4.8279324448431264,0.8764044943820225,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,mag,31,0,150088,0.0102189814816706,0.1696945914260617,668,29.666666666666668,53.66666666666666,1.808988764044944,32.82614134429381,99528.0,113044.0,0.7287336130900101,0.7028764646475917,0.7052511936741319,3.966469861097557,3.6666666666666665,62.66666666666666,17.09090909090909,33.86574801903671,99428.0,113046.0,0.729624564488294,0.7025360401327112,0.7054202039106403,3.951276958310269,0.8764044943820225,-0.1677018633540372,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,31,0,150088,0.0102189814816706,0.1696945914260617,667,29.666666666666668,7.0,0.2359550561797752,1.632993161855452,99528.0,115377.0,0.7216089338930368,0.1489141394537477,0.1749239856867891,4.854129949477148,3.6666666666666665,7.333333333333333,2.0,0.4714045207910317,99428.0,115213.0,0.7214384819588249,0.146510293702458,0.1730683101349533,4.836438441858413,0.8764044943820225,-0.0476190476190476,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,31,1,150088,0.0102189814816706,0.1696945914260617,670,29.666666666666668,8.0,0.2696629213483146,2.160246899469287,99528.0,115043.0,0.7211669581120754,0.1341518598956833,0.1596153436877357,4.899908555660726,3.6666666666666665,6.333333333333333,1.7272727272727273,1.247219128924647,99428.0,115085.0,0.72009461951728,0.1334004815824574,0.1584023458843633,4.8910646032127865,0.8764044943820225,0.2083333333333333,,,,,,,,,,,,,,,,,,,,,,
bitter,3.5,dp,31,2,150088,0.0102189814816706,0.1696945914260617,667,29.666666666666668,14.666666666666666,0.4943820224719101,7.039570693980959,99528.0,115255.0,0.7216108114173955,0.1379246543103943,0.1616406827728858,4.858861627002894,3.6666666666666665,17.666666666666668,4.818181818181818,4.109609335312651,99428.0,115171.0,0.7204531242484006,0.1393384323697974,0.1642709765392402,4.839733619809621,0.8764044943820225,-0.2045454545454545,,,,,,,,,,,,,,,,,,,,,,
groom,0.0,mag,0,0,14687178,1.0,1.0,444,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,1.0,1.632993161855452,197.0,197.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.4714045207910317,28.0,28.0,1.0,1.0,1.0,0.0,,
groom,0.0,mag,2,0,4770900,0.3248343555174452,0.7627094809660686,443,,,,,,,,,,,,,,,,,,,,,,,27.0,19.666666666666668,0.7283950617283951,0.9428090415820634,197.0,187.0,0.8113207547169812,0.9767316591294728,0.9758508350284898,2.300314465408805,0.3333333333333333,5.0,15.0,2.160246899469287,28.0,32.0,0.5789473684210527,0.91583129848924,0.9052091652514718,4.789473684210527,26.666666666666668,14.666666666666668
groom,0.0,dp,2,0,4770900,0.3248343555174452,0.7627094809660686,444,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,0.0,0.0,197.0,111.0,0.0,-0.2229274291718184,,9.024891774891776,0.3333333333333333,0.0,0.0,0.0,28.0,0.0,0.0,,,15.809523809523808,26.666666666666668,0.0
groom,0.0,dp,2,1,4770900,0.3248343555174452,0.7627094809660686,437,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,0.0,0.0,197.0,96.0,0.0034246575342465,-0.2193579094477498,-0.0587865832416307,9.416666666666666,0.3333333333333333,0.0,0.0,0.0,28.0,2.0,0.0,-0.2150978530664248,,14.777777777777777,26.666666666666668,0.0
groom,0.0,dp,2,2,4770900,0.3248343555174452,0.7627094809660686,442,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0,0.0,0.0,197.0,156.0,0.0056980056980056,-0.2177465897473981,0.019149064155991,7.915479582146249,0.3333333333333333,0.0,0.0,0.0,28.0,0.0,0.0,,,15.809523809523808,26.666666666666668,0.0
